date,min,max,normal_min,normal_max,precipitation,precipitation_normal
20200821,111.0,87.0,101.4,78.8,2.31,2.71
20200822,105.0,86.0,101.3,78.6,2.31,2.73
20200823,105.0,87.0,101.1,78.4,2.31,2.74
20200824,107.0,84.0,100.9,78.2,2.31,2.75
20200825,110.0,87.0,100.7,78.0,2.31,2.75
20200826,108.0,88.0,100.5,77.8,2.31,2.76
20200827,106.0,86.0,100.3,77.6,2.31,2.77
20200828,106.0,85.0,100.1,77.4,2.31,2.78
20200829,105.0,84.0,99.9,77.1,2.31,2.79
20200830,103.0,82.0,99.6,76.9,2.31,2.8
20200831,102.0,77.0,99.4,76.6,2.31,2.81
20200901,98.0,81.0,99.1,76.3,2.31,2.82
20200902,103.0,75.0,98.9,76.1,2.31,2.83
20200903,107.0,78.0,98.6,75.8,2.31,2.84
20200904,109.0,81.0,98.3,75.5,2.31,2.85
20200905,112.0,81.0,98.0,75.2,2.31,2.86
20200906,114.0,84.0,97.7,74.9,2.31,2.87
20200907,106.0,84.0,97.4,74.5,2.31,2.88
20200908,90.0,66.0,97.1,74.2,2.31,2.89
20200909,81.0,65.0,96.7,73.8,2.31,2.9
20200910,85.0,63.0,96.4,73.5,2.31,2.91
20200911,89.0,66.0,96.0,73.1,2.31,2.92
20200912,97.0,66.0,95.7,72.7,2.31,2.93
20200913,99.0,69.0,95.3,72.3,2.31,2.94
20200914,100.0,73.0,94.9,71.9,2.31,2.95
20200915,100.0,77.0,94.5,71.5,2.31,2.96
20200916,102.0,75.0,94.1,71.1,2.31,2.97
20200917,102.0,76.0,93.7,70.7,2.31,2.97
20200918,103.0,78.0,93.3,70.3,2.31,2.98
20200919,98.0,79.0,92.8,69.9,2.31,2.99
20200920,100.0,72.0,92.4,69.4,2.31,3.0
20200921,99.0,75.0,92.0,69.0,2.31,3.0
20200922,98.0,77.0,91.5,68.6,2.31,3.01
20200923,99.0,73.0,91.1,68.1,2.31,3.02
20200924,101.0,73.0,90.6,67.7,2.31,3.03
20200925,99.0,74.0,90.1,67.2,2.31,3.03
20200926,99.0,71.0,89.7,66.8,2.31,3.04
20200927,95.0,74.0,89.2,66.3,2.31,3.04
20200928,91.0,72.0,88.8,65.9,2.31,3.05
20200929,92.0,67.0,88.3,65.5,2.31,3.05
20200930,97.0,67.0,87.8,65.0,2.31,3.06
20201001,100.0,69.0,87.4,64.6,2.31,3.07
20201002,98.0,68.0,86.9,64.1,2.31,3.07
20201003,98.0,68.0,86.4,63.7,2.31,3.08
20201004,97.0,66.0,86.0,63.3,2.31,3.08
20201005,96.0,68.0,85.5,62.9,2.31,3.09
20201006,96.0,67.0,85.1,62.4,2.31,3.1
20201007,95.0,68.0,84.6,62.0,2.31,3.1
20201008,95.0,68.0,84.1,61.6,2.31,3.11
20201009,90.0,66.0,83.7,61.2,2.31,3.12
20201010,90.0,64.0,83.2,60.8,2.31,3.13
20201011,90.0,68.0,82.8,60.4,2.31,3.13
20201012,90.0,65.0,82.3,60.0,2.31,3.14
20201013,91.0,65.0,81.9,59.6,2.31,3.15
20201014,95.0,66.0,81.5,59.2,2.31,3.16
20201015,90.0,68.0,81.0,58.8,2.31,3.16
20201016,86.0,67.0,80.6,58.4,2.31,3.17
20201017,90.0,62.0,80.1,58.0,2.31,3.18
20201018,91.0,64.0,79.7,57.6,2.31,3.19
20201019,90.0,64.0,79.3,57.3,2.31,3.2
20201020,89.0,64.0,78.8,56.9,2.31,3.21
20201021,88.0,62.0,78.4,56.5,2.31,3.22
20201022,89.0,61.0,77.9,56.1,2.31,3.23
20201023,77.0,62.0,77.5,55.8,2.31,3.24
20201024,83.0,59.0,77.1,55.4,2.31,3.25
20201025,80.0,48.0,76.6,55.0,2.31,3.26
20201026,59.0,41.0,76.2,54.6,2.31,3.27
20201027,68.0,44.0,75.7,54.2,2.31,3.28
20201028,75.0,49.0,75.3,53.9,2.31,3.3
20201029,79.0,53.0,74.8,53.5,2.31,3.31
20201030,79.0,54.0,74.3,53.1,2.31,3.32
20201031,81.0,52.0,73.9,52.7,2.31,3.33
20201101,85.0,59.0,73.4,52.3,2.31,3.34
20201102,84.0,63.0,72.9,51.9,2.31,3.35
20201103,85.0,62.0,72.5,51.5,2.31,3.36
20201104,86.0,59.0,72.0,51.1,2.31,3.37
20201105,86.0,59.0,71.5,50.7,2.31,3.39
20201106,86.0,63.0,71.0,50.3,2.31,3.4
20201107,70.0,46.0,70.5,49.9,2.31,3.41
20201108,54.0,43.0,70.0,49.5,2.31,3.42
20201109,55.0,40.0,69.5,49.1,2.31,3.43
20201110,57.0,38.0,69.0,48.7,2.31,3.44
20201111,60.0,39.0,68.5,48.3,2.31,3.46
20201112,65.0,48.0,68.0,47.8,2.31,3.47
20201113,70.0,43.0,67.5,47.4,2.31,3.48
20201114,68.0,48.0,67.0,47.0,2.31,3.49
20201115,69.0,45.0,66.5,46.6,2.31,3.5
20201116,74.0,46.0,66.0,46.2,2.31,3.52
20201117,77.0,50.0,65.5,45.8,2.31,3.53
20201118,78.0,63.0,65.0,45.4,2.31,3.54
20201119,72.0,52.0,64.5,45.0,2.31,3.55
20201120,68.0,51.0,64.0,44.6,2.31,3.56
20201121,69.0,48.0,63.5,44.2,2.31,3.57
20201122,68.0,47.0,63.0,43.8,2.31,3.58
20201123,66.0,45.0,62.5,43.4,2.31,3.6
20201124,62.0,45.0,62.1,43.1,2.31,3.61
20201125,61.0,40.0,61.6,42.7,2.31,3.62
20201126,57.0,43.0,61.2,42.4,2.31,3.64
20201127,58.0,42.0,60.8,42.0,2.31,3.65
20201128,58.0,36.0,60.4,41.7,2.31,3.66
20201129,65.0,37.0,60.0,41.4,2.31,3.68
20201130,64.0,42.0,59.6,41.1,2.31,3.69
20201201,65.0,41.0,59.2,40.8,2.31,3.7
20201202,58.0,40.0,58.9,40.5,2.31,3.71
20201203,57.0,36.0,58.5,40.3,2.31,3.73
20201204,60.0,33.0,58.2,40.0,2.31,3.74
20201205,62.0,36.0,57.9,39.8,2.31,3.75
20201206,60.0,38.0,57.7,39.6,2.31,3.77
20201207,70.0,47.0,57.4,39.4,2.31,3.78
20201208,68.0,42.0,57.2,39.2,2.31,3.79
20201209,66.0,43.0,56.9,39.0,2.31,3.8
20201210,63.0,44.0,56.7,38.8,2.31,3.82
20201211,54.0,39.0,56.6,38.7,2.31,3.83
20201212,59.0,37.0,56.4,38.6,2.31,3.85
20201213,49.0,33.0,56.2,38.5,2.31,3.86
20201214,57.0,37.0,56.1,38.4,2.31,3.88
20201215,54.0,39.0,56.0,38.3,2.31,3.89
20201216,56.0,36.0,55.9,38.2,2.31,3.91
20201217,62.0,39.0,55.9,38.1,2.35,3.93
20201218,57.0,41.0,55.8,38.1,2.35,3.94
20201219,57.0,36.0,55.8,38.1,2.35,3.96
20201220,62.0,36.0,55.8,38.0,2.35,3.98
20201221,67.0,42.0,55.7,38.0,2.35,3.99
20201222,70.0,43.0,55.8,38.0,2.35,4.01
20201223,53.0,37.0,55.8,38.0,2.35,4.03
20201224,48.0,33.0,55.8,38.0,2.35,4.05
20201225,57.0,35.0,55.9,38.1,2.35,4.07
20201226,56.0,35.0,55.9,38.1,2.35,4.09
20201227,56.0,42.0,56.0,38.1,2.35,4.11
20201228,53.0,38.0,56.0,38.2,2.35,4.13
20201229,56.0,38.0,56.1,38.2,2.35,4.15
20201230,55.0,34.0,56.2,38.3,2.35,4.17
20201231,52.0,39.0,56.3,38.3,2.35,4.19
20210101,56.0,41.0,56.4,38.4,0.00,0.02
20210102,54.0,36.0,56.5,38.4,0.00,0.04
20210103,55.0,37.0,56.6,38.5,0.00,0.06
20210104,59.0,40.0,56.7,38.5,0.00,0.08
20210105,62.0,40.0,56.8,38.6,0.00,0.1
20210106,59.0,38.0,56.9,38.7,0.00,0.12
20210107,57.0,39.0,57.0,38.7,0.00,0.14
20210108,61.0,38.0,57.2,38.8,0.00,0.16
20210109,59.0,43.0,57.3,38.9,0.00,0.17
20210110,55.0,37.0,57.4,38.9,0.00,0.19
20210111,58.0,36.0,57.5,39.0,0.00,0.21
20210112,56.0,35.0,57.6,39.1,0.00,0.23
20210113,62.0,39.0,57.7,39.1,0.00,0.25
20210114,68.0,42.0,57.8,39.2,0.00,0.26
20210115,68.0,43.0,57.9,39.3,0.00,0.28
20210116,71.0,47.0,58.0,39.3,0.00,0.3
20210117,68.0,43.0,58.1,39.4,0.00,0.32
20210118,68.0,45.0,58.2,39.5,0.00,0.33
20210119,58.0,46.0,58.3,39.5,0.00,0.35
20210120,60.0,49.0,58.4,39.6,T,0.36
20210121,64.0,45.0,58.5,39.7,T,0.38
20210122,62.0,47.0,58.6,39.8,0.01,0.39
20210123,54.0,42.0,58.7,39.9,0.01,0.4
20210124,57.0,36.0,58.8,40.0,0.01,0.42
20210125,48.0,38.0,58.9,40.1,0.13,0.43
20210126,43.0,33.0,59.0,40.1,0.20,0.45
20210127,50.0,35.0,59.1,40.3,0.20,0.47
20210128,54.0,39.0,59.3,40.4,0.20,0.48
20210129,54.0,43.0,59.4,40.5,0.20,0.5
20210130,56.0,37.0,59.5,40.6,0.20,0.52
20210131,59.0,37.0,59.6,40.7,0.20,0.54
20210201,60.0,47.0,59.8,40.8,0.20,0.56
20210202,68.0,45.0,59.9,41.0,0.20,0.58
20210203,72.0,54.0,60.1,41.1,0.20,0.6
20210204,59.0,47.0,60.2,41.3,0.20,0.62
20210205,67.0,40.0,60.4,41.4,0.20,0.65
20210206,67.0,42.0,60.5,41.6,0.20,0.67
20210207,68.0,43.0,60.7,41.8,0.20,0.69
20210208,68.0,42.0,60.9,42.0,0.20,0.71
20210209,62.0,49.0,61.1,42.1,0.20,0.74
20210210,69.0,48.0,61.3,42.3,0.20,0.76
20210211,70.0,47.0,61.5,42.5,0.20,0.79
20210212,68.0,54.0,61.7,42.7,0.20,0.82
20210213,64.0,51.0,61.9,42.9,0.21,0.84
20210214,59.0,46.0,62.2,43.2,0.21,0.87
20210215,63.0,41.0,62.4,43.4,0.21,0.9
20210216,63.0,50.0,62.6,43.6,0.21,0.94
20210217,57.0,43.0,62.9,43.8,0.21,0.97
20210218,56.0,42.0,63.2,44.1,0.21,1.0
20210219,61.0,39.0,63.4,44.3,0.21,1.03
20210220,63.0,39.0,63.7,44.5,0.21,1.07
20210221,60.0,45.0,64.0,44.8,0.21,1.1
20210222,67.0,40.0,64.2,45.0,0.21,1.13
20210223,74.0,45.0,64.5,45.2,0.21,1.16
20210224,73.0,46.0,64.8,45.5,0.21,1.19
20210225,58.0,42.0,65.1,45.7,0.21,1.22
20210226,69.0,36.0,65.4,45.9,0.21,1.25
20210227,60.0,45.0,65.7,46.2,0.21,1.27
20210228,56.0,41.0,66.0,46.4,0.21,1.3
20210301,61.0,37.0,66.3,46.6,0.21,1.32
20210302,68.0,40.0,66.6,46.8,0.21,1.34
20210303,67.0,43.0,66.9,47.0,0.21,1.37
20210304,67.0,45.0,67.2,47.3,0.21,1.39
20210305,74.0,46.0,67.5,47.5,0.21,1.41
20210306,78.0,49.0,67.7,47.7,0.21,1.43
20210307,73.0,50.0,68.0,47.9,0.21,1.45
20210308,74.0,56.0,68.3,48.1,0.21,1.47
20210309,63.0,49.0,68.6,48.3,0.21,1.48
20210310,57.0,46.0,68.9,48.4,0.21,1.5
20210311,53.0,41.0,69.1,48.6,0.54,1.52
20210312,49.0,38.0,69.4,48.8,0.84,1.53
20210313,59.0,42.0,69.7,49.0,0.84,1.55
20210314,68.0,39.0,69.9,49.1,0.84,1.56
20210315,66.0,40.0,70.2,49.3,0.84,1.58
20210316,60.0,39.0,70.4,49.5,0.84,1.59
20210317,66.0,43.0,70.7,49.6,0.84,1.6
20210318,73.0,51.0,70.9,49.8,0.84,1.61
20210319,80.0,51.0,71.2,50.0,0.84,1.62
20210320,71.0,57.0,71.4,50.1,0.84,1.64
20210321,66.0,51.0,71.6,50.3,0.84,1.65
20210322,67.0,49.0,71.9,50.4,0.84,1.66
20210323,63.0,51.0,72.1,50.6,0.84,1.67
20210324,66.0,50.0,72.3,50.7,0.84,1.68
20210325,68.0,53.0,72.6,50.9,0.84,1.69
20210326,66.0,49.0,72.8,51.1,0.84,1.69
20210327,73.0,51.0,73.0,51.2,0.84,1.7
20210328,79.0,51.0,73.2,51.4,0.84,1.71
20210329,85.0,54.0,73.5,51.6,0.84,1.72
20210330,69.0,52.0,73.7,51.8,0.84,1.73
20210331,73.0,48.0,73.9,52.0,0.84,1.74
20210401,77.0,50.0,74.2,52.2,0.84,1.75
20210402,87.0,56.0,74.4,52.4,0.84,1.76
20210403,91.0,60.0,74.6,52.6,0.84,1.76
20210404,91.0,62.0,74.9,52.8,0.84,1.77
20210405,91.0,65.0,75.1,53.0,0.84,1.78
20210406,77.0,60.0,75.4,53.3,0.84,1.79
20210407,87.0,56.0,75.6,53.5,0.84,1.79
20210408,87.0,65.0,75.9,53.7,0.84,1.8
20210409,82.0,64.0,76.2,54.0,0.84,1.81
20210410,87.0,58.0,76.5,54.3,0.84,1.81
20210411,87.0,61.0,76.7,54.5,0.84,1.82
20210412,86.0,64.0,77.0,54.8,0.84,1.82
20210413,84.0,65.0,77.3,55.1,0.84,1.83
20210414,76.0,57.0,77.6,55.4,0.84,1.83
20210415,74.0,55.0,77.9,55.7,0.84,1.84
20210416,76.0,57.0,78.2,56.0,0.84,1.84
20210417,73.0,57.0,78.6,56.3,0.84,1.85
20210418,78.0,57.0,78.9,56.7,0.84,1.85
20210419,87.0,56.0,79.2,57.0,0.84,1.85
20210420,85.0,64.0,79.6,57.3,0.84,1.86
20210421,78.0,66.0,79.9,57.7,0.84,1.86
20210422,80.0,59.0,80.3,58.0,0.84,1.86
20210423,85.0,60.0,80.6,58.4,0.84,1.87
20210424,87.0,67.0,81.0,58.7,0.84,1.87
20210425,78.0,63.0,81.3,59.1,0.84,1.87
20210426,70.0,56.0,81.7,59.4,0.84,1.88
20210427,67.0,52.0,82.1,59.8,0.84,1.88
20210428,83.0,60.0,82.4,60.1,0.84,1.88
20210429,89.0,62.0,82.8,60.5,0.84,1.89
20210430,97.0,66.0,83.2,60.8,0.84,1.89
20210501,,,83.5,61.2,,1.89
20210502,,,83.9,61.5,,1.9
20210503,,,84.3,61.8,,1.9
20210504,,,84.7,62.2,,1.91
20210505,,,85.0,62.5,,1.91
20210506,,,85.4,62.8,,1.91
20210507,,,85.8,63.2,,1.92
20210508,,,86.1,63.5,,1.92
20210509,,,86.5,63.8,,1.93
20210510,,,86.9,64.1,,1.93
20210511,,,87.2,64.4,,1.93
20210512,,,87.6,64.7,,1.94
20210513,,,88.0,65.1,,1.94
20210514,,,88.3,65.3,,1.94
20210515,,,88.7,65.6,,1.95
20210516,,,89.0,65.9,,1.95
20210517,,,89.3,66.2,,1.95
20210518,,,89.7,66.5,,1.96
20210519,,,90.0,66.8,,1.96
20210520,,,90.4,67.1,,1.97
20210521,,,90.7,67.3,,1.97
20210522,,,91.0,67.6,,1.97
20210523,,,91.4,67.9,,1.98
20210524,,,91.7,68.1,,1.98
20210525,,,92.0,68.4,,1.99
20210526,,,92.3,68.7,,1.99
20210527,,,92.7,68.9,,1.99
20210528,,,93.0,69.2,,2.0
20210529,,,93.3,69.5,,2.0
20210530,,,93.6,69.8,,2.01
20210531,,,93.9,70.0,,2.01
20210601,,,94.3,70.3,,2.01
20210602,,,94.6,70.6,,2.02
20210603,,,94.9,70.9,,2.02
20210604,,,95.2,71.2,,2.02
20210605,,,95.5,71.4,,2.02
20210606,,,95.8,71.7,,2.03
20210607,,,96.2,72.0,,2.03
20210608,,,96.5,72.3,,2.03
20210609,,,96.8,72.6,,2.03
20210610,,,97.1,72.9,,2.04
20210611,,,97.4,73.2,,2.04
20210612,,,97.7,73.5,,2.04
20210613,,,98.0,73.8,,2.04
20210614,,,98.4,74.1,,2.05
20210615,,,98.7,74.5,,2.05
20210616,,,99.0,74.8,,2.05
20210617,,,99.3,75.1,,2.05
20210618,,,99.6,75.4,,2.05
20210619,,,99.9,75.7,,2.05
20210620,,,100.2,76.0,,2.06
20210621,,,100.4,76.3,,2.06
20210622,,,100.7,76.6,,2.06
20210623,,,101.0,76.9,,2.06
20210624,,,101.3,77.2,,2.06
20210625,,,101.5,77.5,,2.07
20210626,,,101.8,77.8,,2.07
20210627,,,102.0,78.0,,2.07
20210628,,,102.3,78.3,,2.07
20210629,,,102.5,78.6,,2.08
20210630,,,102.7,78.8,,2.08
20210701,,,102.9,79.1,,2.09
20210702,,,103.1,79.3,,2.09
20210703,,,103.3,79.5,,2.1
20210704,,,103.5,79.7,,2.1
20210705,,,103.6,79.9,,2.11
20210706,,,103.8,80.1,,2.12
20210707,,,103.9,80.3,,2.13
20210708,,,104.0,80.5,,2.14
20210709,,,104.2,80.6,,2.15
20210710,,,104.3,80.8,,2.16
20210711,,,104.3,80.9,,2.17
20210712,,,104.4,81.0,,2.18
20210713,,,104.5,81.1,,2.19
20210714,,,104.5,81.2,,2.21
20210715,,,104.6,81.3,,2.22
20210716,,,104.6,81.3,,2.24
20210717,,,104.6,81.4,,2.25
20210718,,,104.7,81.4,,2.27
20210719,,,104.7,81.5,,2.29
20210720,,,104.6,81.5,,2.3
20210721,,,104.6,81.5,,2.32
20210722,,,104.6,81.5,,2.33
20210723,,,104.6,81.5,,2.35
20210724,,,104.5,81.5,,2.36
20210725,,,104.5,81.5,,2.38
20210726,,,104.4,81.4,,2.39
20210727,,,104.3,81.4,,2.41
20210728,,,104.3,81.4,,2.43
20210729,,,104.2,81.3,,2.45
20210730,,,104.1,81.3,,2.46
20210731,,,104.0,81.2,,2.48
20210801,,,103.9,81.1,,2.49
20210802,,,103.8,81.0,,2.51
20210803,,,103.7,81.0,,2.52
20210804,,,103.6,80.9,,2.53
20210805,,,103.5,80.8,,2.55
20210806,,,103.4,80.7,,2.56
20210807,,,103.3,80.6,,2.57
20210808,,,103.2,80.5,,2.58
20210809,,,103.1,80.4,,2.59
20210810,,,103.0,80.3,,2.6
20210811,,,102.8,80.2,,2.61
20210812,,,102.7,80.0,,2.62
20210813,,,102.6,79.9,,2.63
20210814,,,102.4,79.8,,2.64
20210815,,,102.3,79.7,,2.65
20210816,,,102.2,79.5,,2.66
20210817,,,102.0,79.4,,2.67
20210818,,,101.9,79.2,,2.68
20210819,,,101.7,79.1,,2.69
20210820,,,101.6,78.9,,2.7
20210821,,,101.4,78.8,,2.71
20210822,,,101.3,78.6,,2.73
20210823,,,101.1,78.4,,2.74
20210824,,,100.9,78.2,,2.75
20210825,,,100.7,78.0,,2.75
20210826,,,100.5,77.8,,2.76
20210827,,,100.3,77.6,,2.77
20210828,,,100.1,77.4,,2.78
20210829,,,99.9,77.1,,2.79
20210830,,,99.6,76.9,,2.8
20210831,,,99.4,76.6,,2.81
20210901,,,99.1,76.3,,2.82
20210902,,,98.9,76.1,,2.83
20210903,,,98.6,75.8,,2.84
20210904,,,98.3,75.5,,2.85
20210905,,,98.0,75.2,,2.86
20210906,,,97.7,74.9,,2.87
20210907,,,97.4,74.5,,2.88
20210908,,,97.1,74.2,,2.89
20210909,,,96.7,73.8,,2.9
20210910,,,96.4,73.5,,2.91
20210911,,,96.0,73.1,,2.92
20210912,,,95.7,72.7,,2.93
20210913,,,95.3,72.3,,2.94
20210914,,,94.9,71.9,,2.95
20210915,,,94.5,71.5,,2.96
20210916,,,94.1,71.1,,2.97
20210917,,,93.7,70.7,,2.97
20210918,,,93.3,70.3,,2.98
20210919,,,92.8,69.9,,2.99
20210920,,,92.4,69.4,,3.0
20210921,,,92.0,69.0,,3.0
20210922,,,91.5,68.6,,3.01
20210923,,,91.1,68.1,,3.02
20210924,,,90.6,67.7,,3.03
20210925,,,90.1,67.2,,3.03
20210926,,,89.7,66.8,,3.04
20210927,,,89.2,66.3,,3.04
20210928,,,88.8,65.9,,3.05
20210929,,,88.3,65.5,,3.05
20210930,,,87.8,65.0,,3.06
20211001,,,87.4,64.6,,3.07
20211002,,,86.9,64.1,,3.07
20211003,,,86.4,63.7,,3.08
20211004,,,86.0,63.3,,3.08
20211005,,,85.5,62.9,,3.09
20211006,,,85.1,62.4,,3.1
20211007,,,84.6,62.0,,3.1
20211008,,,84.1,61.6,,3.11
20211009,,,83.7,61.2,,3.12
20211010,,,83.2,60.8,,3.13
20211011,,,82.8,60.4,,3.13
20211012,,,82.3,60.0,,3.14
20211013,,,81.9,59.6,,3.15
20211014,,,81.5,59.2,,3.16
20211015,,,81.0,58.8,,3.16
20211016,,,80.6,58.4,,3.17
20211017,,,80.1,58.0,,3.18
20211018,,,79.7,57.6,,3.19
20211019,,,79.3,57.3,,3.2
20211020,,,78.8,56.9,,3.21
20211021,,,78.4,56.5,,3.22
20211022,,,77.9,56.1,,3.23
20211023,,,77.5,55.8,,3.24
20211024,,,77.1,55.4,,3.25
20211025,,,76.6,55.0,,3.26
20211026,,,76.2,54.6,,3.27
20211027,,,75.7,54.2,,3.28
20211028,,,75.3,53.9,,3.3
20211029,,,74.8,53.5,,3.31
20211030,,,74.3,53.1,,3.32
20211031,,,73.9,52.7,,3.33
20211101,,,73.4,52.3,,3.34
20211102,,,72.9,51.9,,3.35
20211103,,,72.5,51.5,,3.36
20211104,,,72.0,51.1,,3.37
20211105,,,71.5,50.7,,3.39
20211106,,,71.0,50.3,,3.4
20211107,,,70.5,49.9,,3.41
20211108,,,70.0,49.5,,3.42
20211109,,,69.5,49.1,,3.43
20211110,,,69.0,48.7,,3.44
20211111,,,68.5,48.3,,3.46
20211112,,,68.0,47.8,,3.47
20211113,,,67.5,47.4,,3.48
20211114,,,67.0,47.0,,3.49
20211115,,,66.5,46.6,,3.5
20211116,,,66.0,46.2,,3.52
20211117,,,65.5,45.8,,3.53
20211118,,,65.0,45.4,,3.54
20211119,,,64.5,45.0,,3.55
20211120,,,64.0,44.6,,3.56
20211121,,,63.5,44.2,,3.57
20211122,,,63.0,43.8,,3.58
20211123,,,62.5,43.4,,3.6
20211124,,,62.1,43.1,,3.61
20211125,,,61.6,42.7,,3.62
20211126,,,61.2,42.4,,3.64
20211127,,,60.8,42.0,,3.65
20211128,,,60.4,41.7,,3.66
20211129,,,60.0,41.4,,3.68
20211130,,,59.6,41.1,,3.69
20211201,,,59.2,40.8,,3.7
20211202,,,58.9,40.5,,3.71
20211203,,,58.5,40.3,,3.73
20211204,,,58.2,40.0,,3.74
20211205,,,57.9,39.8,,3.75
20211206,,,57.7,39.6,,3.77
20211207,,,57.4,39.4,,3.78
20211208,,,57.2,39.2,,3.79
20211209,,,56.9,39.0,,3.8
20211210,,,56.7,38.8,,3.82
20211211,,,56.6,38.7,,3.83
20211212,,,56.4,38.6,,3.85
20211213,,,56.2,38.5,,3.86
20211214,,,56.1,38.4,,3.88
20211215,,,56.0,38.3,,3.89
20211216,,,55.9,38.2,,3.91
20211217,,,55.9,38.1,,3.93
20211218,,,55.8,38.1,,3.94
20211219,,,55.8,38.1,,3.96
20211220,,,55.8,38.0,,3.98
20211221,,,55.7,38.0,,3.99
20211222,,,55.8,38.0,,4.01
20211223,,,55.8,38.0,,4.03
20211224,,,55.8,38.0,,4.05
20211225,,,55.9,38.1,,4.07
20211226,,,55.9,38.1,,4.09
20211227,,,56.0,38.1,,4.11
20211228,,,56.0,38.2,,4.13
20211229,,,56.1,38.2,,4.15
20211230,,,56.2,38.3,,4.17
20211231,,,56.3,38.3,,4.19
20220101,,,56.4,38.4,,0.02
20220102,,,56.5,38.4,,0.04
20220103,,,56.6,38.5,,0.06
20220104,,,56.7,38.5,,0.08
20220105,,,56.8,38.6,,0.1
20220106,,,56.9,38.7,,0.12
20220107,,,57.0,38.7,,0.14
20220108,,,57.2,38.8,,0.16
20220109,,,57.3,38.9,,0.17
20220110,,,57.4,38.9,,0.19
20220111,,,57.5,39.0,,0.21
20220112,,,57.6,39.1,,0.23
20220113,,,57.7,39.1,,0.25
20220114,,,57.8,39.2,,0.26
20220115,,,57.9,39.3,,0.28
20220116,,,58.0,39.3,,0.3
20220117,,,58.1,39.4,,0.32
20220118,,,58.2,39.5,,0.33
20220119,,,58.3,39.5,,0.35
20220120,,,58.4,39.6,,0.36
20220121,,,58.5,39.7,,0.38
20220122,,,58.6,39.8,,0.39
20220123,,,58.7,39.9,,0.4
20220124,,,58.8,40.0,,0.42
20220125,,,58.9,40.1,,0.43
20220126,,,59.0,40.1,,0.45
20220127,,,59.1,40.3,,0.47
20220128,,,59.3,40.4,,0.48
20220129,,,59.4,40.5,,0.5
20220130,,,59.5,40.6,,0.52
20220131,,,59.6,40.7,,0.54
20220201,,,59.8,40.8,,0.56
20220202,,,59.9,41.0,,0.58
20220203,,,60.1,41.1,,0.6
20220204,,,60.2,41.3,,0.62
20220205,,,60.4,41.4,,0.65
20220206,,,60.5,41.6,,0.67
20220207,,,60.7,41.8,,0.69
20220208,,,60.9,42.0,,0.71
20220209,,,61.1,42.1,,0.74
20220210,,,61.3,42.3,,0.76
20220211,,,61.5,42.5,,0.79
20220212,,,61.7,42.7,,0.82
20220213,,,61.9,42.9,,0.84
20220214,,,62.2,43.2,,0.87
20220215,,,62.4,43.4,,0.9
20220216,,,62.6,43.6,,0.94
20220217,,,62.9,43.8,,0.97
20220218,,,63.2,44.1,,1.0
20220219,,,63.4,44.3,,1.03
20220220,,,63.7,44.5,,1.07
20220221,,,64.0,44.8,,1.1
20220222,,,64.2,45.0,,1.13
20220223,,,64.5,45.2,,1.16
20220224,,,64.8,45.5,,1.19
20220225,,,65.1,45.7,,1.22
20220226,,,65.4,45.9,,1.25
20220227,,,65.7,46.2,,1.27
20220228,,,66.0,46.4,,1.3
20220301,,,66.3,46.6,,1.32
20220302,,,66.6,46.8,,1.34
20220303,,,66.9,47.0,,1.37
20220304,,,67.2,47.3,,1.39
20220305,,,67.5,47.5,,1.41
20220306,,,67.7,47.7,,1.43
20220307,,,68.0,47.9,,1.45
20220308,,,68.3,48.1,,1.47
20220309,,,68.6,48.3,,1.48
20220310,,,68.9,48.4,,1.5
20220311,,,69.1,48.6,,1.52
20220312,,,69.4,48.8,,1.53
20220313,,,69.7,49.0,,1.55
20220314,,,69.9,49.1,,1.56
20220315,,,70.2,49.3,,1.58
20220316,,,70.4,49.5,,1.59
20220317,,,70.7,49.6,,1.6
20220318,,,70.9,49.8,,1.61
20220319,,,71.2,50.0,,1.62
20220320,,,71.4,50.1,,1.64
20220321,,,71.6,50.3,,1.65
20220322,,,71.9,50.4,,1.66
20220323,,,72.1,50.6,,1.67
20220324,,,72.3,50.7,,1.68
20220325,,,72.6,50.9,,1.69
20220326,,,72.8,51.1,,1.69
20220327,,,73.0,51.2,,1.7
20220328,,,73.2,51.4,,1.71
20220329,,,73.5,51.6,,1.72
20220330,,,73.7,51.8,,1.73
20220331,,,73.9,52.0,,1.74
20220401,,,74.2,52.2,,1.75
20220402,,,74.4,52.4,,1.76
20220403,,,74.6,52.6,,1.76
20220404,,,74.9,52.8,,1.77
20220405,,,75.1,53.0,,1.78
20220406,,,75.4,53.3,,1.79
20220407,,,75.6,53.5,,1.79
20220408,,,75.9,53.7,,1.8
20220409,,,76.2,54.0,,1.81
20220410,,,76.5,54.3,,1.81
20220411,,,76.7,54.5,,1.82
20220412,,,77.0,54.8,,1.82
20220413,,,77.3,55.1,,1.83
20220414,,,77.6,55.4,,1.83
20220415,,,77.9,55.7,,1.84
20220416,,,78.2,56.0,,1.84
20220417,,,78.6,56.3,,1.85
20220418,,,78.9,56.7,,1.85
20220419,,,79.2,57.0,,1.85
20220420,,,79.6,57.3,,1.86
20220421,,,79.9,57.7,,1.86
20220422,,,80.3,58.0,,1.86
20220423,,,80.6,58.4,,1.87
20220424,,,81.0,58.7,,1.87
20220425,,,81.3,59.1,,1.87
20220426,,,81.7,59.4,,1.88
20220427,,,82.1,59.8,,1.88
